url,status_code
https://www.latimes.com/science/la-xpm-2013-jan-11-la-sci-sn-asteroid-apophis-doomsday-earth-impact-nasa-20130111-story.html,200
https://www.latimes.com/bestcovery/best-hdtv-overall,200
https://www.latimes.com/espanol/internacional/articulo/2023-03-02/espana-demandan-a-enfermera-por-falsificar-vacunas,200
https://www.latimes.com/about/for-the-record/story/2023-02-20/la-a4-correx-20230219,200
https://www.latimes.com/people/dylan-hernandez,200
https://www.latimes.com/entertainment-arts/music,200
https://www.latimes.com/espanol/eeuu/articulo/2023-02-28/origen-del-covid-19-sigue-siendo-un-misterio,200
https://www.latimes.com/recipe/the-ultimate-chocolate-chip-cookie-recipe,200
https://www.latimes.com/vegasguide,200
https://www.latimes.com/projects/monterey-park-shooting-victims-tribute/zh/,200
https://www.latimes.com/about/shortdocs,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-07/eeuu-pide-consultas-a-mexico-en-limites-a-maiz-transgenico,200
https://www.latimes.com/food/story/2023-02-02/luyixian-lu-rou-fan-pork-rice-bill-addison-review-alhambra,200
https://www.latimes.com/projects/lausd-covid-19-cases-tracking-spread-outbreaks/,200
https://www.latimes.com/espanol/california/articulo/2022-04-10/how-a-new-generation-of-jewish-delis-and-bagel-shops-is-sharing-trade-secrets,200
https://www.latimes.com/people/christie-dzurilla,200
https://www.latimes.com/lifestyle/story/2022-12-30/anna-kendrick-sunday-funday-in-los-angeles,200
https://www.latimes.com/opinion/c22qodgvf8m-123,200
https://www.latimes.com/lifestyle/image/story/2022-12-06/how-iconic-homies-toys-created-style-archive-and-shaped-fashion-style-art-in-los-angeles,200
https://www.latimes.com/sports/story/2023-02-28/five-friends-ski-tallest-mountain-los-angeles,200
https://www.latimes.com/california/story/2023-01-23/monterey-park-lunar-new-year-mass-shooting-vigil-mourners,200
https://www.latimes.com/entertainment/movies/la-et-mn-bird-box-review-20181213-story.html,200
https://www.latimes.com/entertainment-arts/tv/story/2023-03-06/john-oliver-ron-desantis-meatball-ron-last-week-tonight-florida,200
https://www.latimes.com/food/newsletter/2020-03-07/cantonese-cuisine-los-angeles-needle-pearl-river-deli-chef-tony,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-06/powell-comparecera-ante-el-congreso-en-medio-de-inflacion,200
https://www.latimes.com/espanol/eeuu/articulo/2023-03-04/tormentas-se-dirigen-al-noreste-de-eeuu-tras-azotar-el-sur,200
https://www.latimes.com/espanol/entretenimiento/articulo/2020-03-10/en-video-10-canciones-de-hoy-y-siempre-para-empoderar-a-las-mujeres-sera-que-te-gustan,200
https://www.latimes.com/projects/california-coronavirus-cases-tracking-outbreak/assets/meta/favicon-16x16.5f113307.png,200
https://www.latimes.com/about/for-the-record/story/2023-02-22/la-a4-correx-20230222,200
https://www.latimes.com/science/la-sci-impact-winter-20140517-story.html,200
https://www.latimes.com/opinion/story/2023-02-27/border-wall-united-states-mexico-biden-trump-immigration,200
https://www.latimes.com/food/newsletter/2023-02-25/coffee-culture-los-angeles-endorffeine-class-tasting-notes,200
https://www.latimes.com/entertainment-arts/story/2023-03-07/jeremy-renner-rennervations-trailer-premiere-date-disney-plus,200
https://www.latimes.com/espanol/entretenimiento/articulo/2022-12-26/las-mejores-fotos-de-entretenimiento-y-artes-de-2022,200
https://www.latimes.com/espanol/entretenimiento/articulo/2023-03-07/danielle-deadwyler-lamenta-desaire-en-los-oscar,200
https://www.latimes.com/lifestyle/story/2022-06-08/moving-from-los-angeles-to-yucca-valley-joshua-tree,200
https://www.latimes.com/about/studios/ffdevlo-y8a-123,200
https://www.latimes.com/entertainment-arts/awards/story/2023-01-05/screenwriters-in-their-own-words-2022-essays-on-writing-scripts,200
https://www.latimes.com/brandpublishing/women-leaders-trends-updates-recap-of-the-inspirational-women-awards,200
https://www.latimes.com/espanol/california/articulo/2023-02-15/notificadas-han-disminuido-xbb15-ahora-es-dominante,200
https://www.latimes.com/espanol/internacional/articulo/2023-03-04/analisis-muestra-aumento-de-calentamiento-en-groenlandia,200
